EaseLinearNone:							EaseLinearNone:
--------							--------
    0:  1234.500000						    0:  1234.500000
    4: 84863.414062						    4: 84863.414062
    5: 108402.210938						    5: 108402.210938
    6: 129276.054688						    6: 129276.054688
    7: 146362.515625					      |	    7: 146362.500000
    8: 159007.781250						    8: 159007.781250
    9: 166998.343750						    9: 166998.343750
   10: 170504.218750						   10: 170504.218750
   11: 170003.062500						   11: 170003.062500
   12: 166193.515625						   12: 166193.515625
   13: 159906.609375						   13: 159906.609375
   14: 152021.609375						   14: 152021.609375
   15: 143392.312500						   15: 143392.312500
   16: 134787.312500						   16: 134787.312500
   17: 126846.617188						   17: 126846.617188
   18: 120054.875000						   18: 120054.875000
   19: 114730.773438						   19: 114730.773438
   20: 111030.593750						   20: 111030.593750
   21: 108963.312500						   21: 108963.312500
   22: 108414.195312						   22: 108414.195312
   23: 109173.835938						   23: 109173.835938
   24: 110969.437500						   24: 110969.437500
   25: 113495.679688						   25: 113495.679688
   26: 116442.937500						   26: 116442.937500
   27: 119521.179688					      |	   27: 119521.187500
   28: 122478.421875						   28: 122478.421875
   29: 125113.312500						   29: 125113.312500
   30: 127281.851562						   30: 127281.851562
   31: 128898.695312						   31: 128898.695312
   32: 129933.882812						   32: 129933.882812
   33: 130405.906250						   33: 130405.906250
   34: 130372.375000						   34: 130372.375000
   35: 129919.203125						   35: 129919.203125
   36: 129149.562500						   36: 129149.562500
   37: 128173.265625						   37: 128173.265625
   38: 127097.476562						   38: 127097.476562
   39: 126019.117188						   39: 126019.117188
   40: 125019.320312						   40: 125019.320312
   41: 124159.945312						   41: 124159.945312
   42: 123482.140625						   42: 123482.140625
   43: 123006.656250						   43: 123006.656250
   44: 122735.710938						   44: 122735.710938
   45: 122655.820312						   45: 122655.820312
   46: 122741.445312						   46: 122741.445312
   47: 122958.867188					      |	   47: 122958.859375
   48: 123270.054688						   48: 123270.054688
   49: 123636.265625						   49: 123636.265625
   50: 124021.007812						   50: 124021.007812
   51: 124392.421875						   51: 124392.421875
   52: 124724.921875						   52: 124724.921875
   53: 125000.039062						   53: 125000.039062
   54: 125206.648438						   54: 125206.648438
   55: 125340.601562						   55: 125340.601562
   56: 125403.859375						   56: 125403.859375
   57: 125403.351562						   57: 125403.351562
   58: 125349.632812						   58: 125349.632812
   59: 125255.507812						   59: 125255.507812
   60: 125134.695312						   60: 125134.695312
   61: 125000.625000						   61: 125000.625000
   62: 124865.531250						   62: 124865.531250
   63: 124739.687500						   63: 124739.687500
   64: 124630.984375						   64: 124630.984375
   65: 124544.726562						   65: 124544.726562
   66: 124483.671875						   66: 124483.671875
   67: 124448.234375						   67: 124448.234375
   68: 124436.828125						   68: 124436.828125
   69: 124446.343750						   69: 124446.343750
   70: 124472.625000						   70: 124472.625000
   71: 124510.937500						   71: 124510.937500
   72: 124556.414062						   72: 124556.414062
   73: 124604.484375						   73: 124604.484375
   74: 124651.125000						   74: 124651.125000
   75: 124693.070312						   75: 124693.070312
   76: 124727.960938						   76: 124727.960938

EaseElasticInOut:						EaseElasticInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1271.480225						    1:  1271.480225
    2:  1302.282227						    2:  1302.282227
    3:  1333.219727						    3:  1333.219727
    4:  1358.307983						    4:  1358.307983
    5:  1370.105835						    5:  1370.105835
    6:  1360.537109						    6:  1360.537109
    7:  1322.191895						    7:  1322.191895
    8:  1250.064453						    8:  1250.064453
    9:  1143.573486						    9:  1143.573486
   10:  1008.598511						   10:  1008.598511
   11:   859.137207						   11:   859.137207
   12:   718.093933					      |	   12:   718.093994
   13:   616.677856						   13:   616.677856
   14:   591.908997					      |	   14:   591.908936
   15:   681.911072						   15:   681.911072
   16:   918.945740						   16:   918.945740
   17:  1320.559326						   17:  1320.559326
   18:  1879.770874						   18:  1879.770874
   19:  2555.782959					      |	   19:  2555.783203
   20:  3267.258545					      |	   20:  3267.258789
   21:  3890.614746						   21:  3890.614746
   22:  4265.817383					      |	   22:  4265.817871
   23:  4211.803711					      |	   23:  4211.804199
   24:  3552.726318						   24:  3552.726318
   25:  2154.570312						   25:  2154.570312
   26:   -30.494139					      |	   26:   -30.494141
   27: -2917.354980					      |	   27: -2917.354492
   28: -6246.856445					      |	   28: -6246.856934
   29: -9560.810547						   29: -9560.810547
   30: -12205.098633					      |	   30: -12205.096680
   31: -13372.349609					      |	   31: -13372.350586
   32: -12193.110352						   32: -12193.110352
   33: -7878.726562						   33: -7878.726562
   34:    89.523132					      |	   34:    89.523193
   35: 11741.805664						   35: 11741.805664
   36: 26401.755859						   36: 26401.755859
   37: 42511.839844					      |	   37: 42511.835938
   38: 57554.691406						   38: 57554.691406
   39: 70070.703125						   39: 70070.703125
   40: 85414.515625						   40: 85414.515625
   41: 101461.898438						   41: 101461.898438
   42: 115814.234375						   42: 115814.234375
   43: 127030.023438						   43: 127030.023438
   44: 134531.312500						   44: 134531.312500
   45: 138421.156250						   45: 138421.156250
   46: 139263.218750						   46: 139263.218750
   47: 137865.640625						   47: 137865.640625
   48: 135096.890625						   48: 135096.890625
   49: 131749.234375						   49: 131749.234375
   50: 128453.898438						   50: 128453.898438
   51: 125643.875000						   51: 125643.875000
   52: 123554.921875						   52: 123554.921875
   53: 122253.250000						   53: 122253.250000
   54: 121677.757812						   54: 121677.757812
   55: 121686.945312						   55: 121686.945312
   56: 122102.539062					      |	   56: 122102.546875
   57: 122744.890625						   57: 122744.890625
   58: 123457.835938						   58: 123457.835938
   59: 124122.914062						   59: 124122.914062
   60: 124664.031250						   60: 124664.031250
   61: 125045.015625						   61: 125045.015625
   62: 125262.468750						   62: 125262.468750
   63: 125336.281250						   63: 125336.281250
   64: 125299.898438						   64: 125299.898438
   65: 125191.640625						   65: 125191.640625
   66: 125048.015625						   66: 125048.015625
   67: 124899.289062						   67: 124899.289062
   68: 124767.257812						   68: 124767.257812
   69: 124664.859375						   69: 124664.859375
   70: 124597.062500						   70: 124597.062500
   71: 124562.632812						   71: 124562.632812
   72: 124556.140625						   72: 124556.140625
   73: 124570.023438						   73: 124570.023438
   74: 124596.218750						   74: 124596.218750
   75: 124627.429688						   75: 124627.429688
   76: 124657.882812						   76: 124657.882812

